id,nome,tags,generos,nota_media,metacritic,ano_lancamento
19709,Half-Life 2: Episode Two,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'First-Person', 'Sci-fi', 'Partial Controller Support', 'Horror', 'FPS', 'Classic', 'stats', 'Zombies', 'Post-apocalyptic', 'Captions available', 'Aliens', 'Dystopian', 'Commentary available', 'Episodic', 'Includes Source SDK', 'Silent Protagonist']","['Action', 'Shooter', 'Puzzle']",4.45,90,2007
19103,Half-Life 2: Lost Coast,"['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'First-Person', 'Sci-fi', 'FPS', 'Classic', 'Free to Play', 'Short', 'Futuristic', 'Aliens', 'Dystopian', 'Commentary available', 'Illuminati', 'Silent Protagonist', 'Benchmark']",['Action'],3.45,,2005
401808,Half-Life 2: Update,[],['Shooter'],4.14,96,2015
11935,Half-Life Deathmatch: Source,"['Multiplayer', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Classic', 'Valve Anti-Cheat enabled']",['Action'],3.21,,2006
12781,Half-Life: A Place in the West,"['Singleplayer', 'Steam Achievements', 'Atmospheric', 'Story Rich', 'Sci-fi', 'Gore', 'Violent', 'Free to Play', 'Nudity', 'Aliens', 'Sexual Content', 'Dystopian', 'Commentary available', 'Comic Book']",['Indie'],3.33,,2016
392019,Half-Life: Alyx,"['Singleplayer', 'Steam Achievements', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Female Protagonist', 'Steam Workshop', 'Zombies', 'Includes level editor', 'Captions available', 'Futuristic', 'Aliens', 'Memes', 'VR', 'Masterpiece', 'Beautiful', 'VR Support', 'vive']","['Action', 'Shooter', 'Adventure']",4.37,93,2020
19542,Half-Life: Blue Shift,"['Singleplayer', 'Atmospheric', 'Story Rich', 'First-Person', 'Sci-fi', 'FPS', 'Classic', 'Zombies', 'Short', 'Aliens', ""1990's"", 'Silent Protagonist']","['Action', 'Shooter']",3.72,71,2001
21265,Half-Life: Opposing Force,"['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'cooperative', 'First-Person', 'Sci-fi', 'FPS', 'Classic', 'Aliens', 'Military', 'Valve Anti-Cheat enabled', ""1990's"", 'Silent Protagonist']","['Action', 'Shooter']",3.85,,1999
18614,Half-Life: Source,"['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Classic', 'Zombies', 'Moddable', 'Aliens', 'Remake', ""1990's"", 'Silent Protagonist']",['Action'],3.71,,2004
14760,Halfway,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'RPG', '2D', 'Sci-fi', 'Pixel Graphics', 'Tactical', 'stats', 'Steam Workshop', 'Space', 'Includes level editor', 'Turn-Based', 'Turn-Based Strategy', 'Top-Down', 'overlay', 'Strategy RPG']","['Action', 'RPG', 'Strategy', 'Indie']",3.45,,2014
947973,Halls Of Torment,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'RPG', 'Fantasy', 'Steam Leaderboards', 'Action RPG', 'Early Access', 'Dark', 'Hack and Slash', 'Dark Fantasy', 'Roguelike', 'Isometric', 'Top-Down', 'Stylized', 'Bullet Hell', 'Demons', 'Arena Shooter', '90s-graphics']","['Action', 'RPG', 'Indie']",4.0,,2023
37130,Halo 2,['gfwl'],"['Action', 'Shooter']",4.38,84,2004
28589,Halo 3,['exclusive'],['Shooter'],4.36,91,2007
50566,Halo 3: ODST,"['Singleplayer', 'Story Rich', 'First-Person', 'Sci-fi', 'FPS', 'War', 'exclusive', 'Futuristic', 'Aliens']","['Action', 'Shooter']",4.03,83,2009
28627,Halo 4,['exclusive'],"['Action', 'Shooter']",3.82,86,2012
8444,Halo 5: Guardians,"['Singleplayer', 'Multiplayer', 'Sci-fi', 'exclusive', 'Military', 'true exclusive']","['Action', 'Shooter', 'Adventure']",3.74,84,2015
58751,Halo Infinite,"['Singleplayer', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'Open World', 'cooperative', 'First-Person', 'Sci-fi', 'FPS', 'Online Co-Op', 'Classic', 'Sandbox', 'Free to Play', 'Action-Adventure', 'PvP', 'Space', 'combat', 'Futuristic', 'Aliens', 'Sexual Content', 'Online PvP', 'battle', 'Lore-Rich', 'Epic', 'Beautiful', 'weapons', 'hero', 'balance', 'Endless', 'arena', 'tv', 'map', 'hd', 'Gaming']","['Action', 'Shooter', 'Adventure']",3.64,84,2021
28595,Halo Wars,"['combat', 'battle', 'Epic', 'fire']",['Strategy'],3.63,82,2010
8433,Halo Wars 2,"['Multiplayer', 'Sci-fi', 'exclusive', 'Aliens', 'w10 exclusive']",['Strategy'],3.84,79,2017
22041,Halo Wars: Definitive Edition,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'cooperative', 'Sci-fi', 'Online Co-Op', 'Steam Leaderboards', 'Classic', 'Online multiplayer', 'War', 'Captions available', 'RTS']",['Strategy'],3.72,81,2017
28600,Halo Waypoint,[],['Shooter'],2.72,,2010
28448,Halo: Combat Evolved,"['combat', 'secrets', 'alien']","['Action', 'Shooter']",4.32,90,2001
28386,Halo: Combat Evolved Anniversary,['exclusive'],['Shooter'],3.98,80,2011
28613,Halo: Reach,['exclusive'],['Shooter'],4.28,91,2010
2453,Halo: Spartan Assault,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Third Person', 'Sci-fi', 'Partial Controller Support', 'Steam Leaderboards', 'Third-Person Shooter', 'Space', 'Futuristic', 'Isometric', 'Aliens', 'RTS', 'Top-Down', 'Touch-Friendly', 'Top-Down Shooter', 'Twin Stick Shooter']","['Action', 'Shooter', 'Adventure']",3.11,70,2013
1801,Halo: Spartan Strike,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Great Soundtrack', 'cooperative', 'Sci-fi', 'Partial Controller Support', 'FPS', 'Steam Leaderboards', 'Aliens', 'Top-Down Shooter']","['Action', 'Adventure']",3.28,,2015
857,Halo: The Master Chief Collection,"['Singleplayer', 'Multiplayer', 'Atmospheric', 'Great Soundtrack', 'Co-op', 'Story Rich', 'cooperative', 'First-Person', 'Sci-fi', 'Horror', 'FPS', 'Online Co-Op', 'Classic', 'Online multiplayer', 'Space', 'Aliens', 'Lore-Rich', 'Epic', 'Masterpiece', 'Beautiful']","['Action', 'Adventure']",4.25,85,2014
4632,Hamilton's Great Adventure,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Partial Controller Support', 'Steam Leaderboards', 'Split Screen', 'Puzzle-Platformer']","['Action', 'Adventure', 'Casual', 'Indie']",2.71,77,2011
18413,"Hamlet or the Last Game without MMORPG Features, Shaders ...","['Singleplayer', 'steam-trading-cards', '2D', 'Funny', 'Comedy', 'Point & Click', 'Short', 'MMORPG']","['Adventure', 'Indie']",3.14,,2012
21558,Hammerfight,"['Singleplayer', '2D', 'Difficult', 'Local Multiplayer', 'Physics', 'Multiple Endings', 'Steampunk', 'Experimental', 'Mouse only']","['Action', 'Indie']",2.97,,2009
323081,Hammerting,"['Singleplayer', 'Multiplayer', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Fantasy', 'Sandbox', 'Survival', 'Crafting', 'Building', 'Management', 'Base Building', 'Procedural Generation', 'Real-Time with Pause', 'Resource Management', 'Economy', 'City Builder']",['Strategy'],1.74,,2020
14793,Hammerwatch,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'RPG', 'Co-op', 'cooperative', '2D', 'Partial Controller Support', 'Online Co-Op', 'Fantasy', 'Split Screen', 'Local Co-Op', 'Pixel Graphics', 'Local Multiplayer', 'Retro', 'Steam Workshop', 'Cross-Platform Multiplayer', 'role-playing', 'Includes level editor', 'Hack and Slash', 'Roguelike', 'Top-Down', 'Dungeon Crawler', '4 Player Local', 'Level Editor', 'Other']","['Action', 'Adventure', 'RPG', 'Indie']",3.41,72,2013
44277,Hand Simulator,"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Horror', 'Online multiplayer', 'Memes', 'VR']","['Simulation', 'Puzzle']",3.11,,2017
484823,Hand Simulator: Survival,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'RPG', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'Online Co-Op', 'Funny', 'Survival', 'stats', 'PvP', 'Nudity', 'Crafting', 'VR', 'Competitive', 'Sexual Content', 'Online PvP']","['Action', 'Adventure', 'RPG', 'Simulation', 'Massively Multiplayer', 'Indie']",2.09,,2019
1545,Hand of Fate,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Third Person', 'Fantasy', 'Difficult', 'Steam Leaderboards', 'Action RPG', 'Hack and Slash', 'controller support', 'Roguelike', ""Beat 'em up"", 'Roguelite', 'Dungeon Crawler', 'Card Game', 'Choose Your Own Adventure', 'Board Game']","['Action', 'Adventure', 'RPG', 'Indie']",3.71,78,2015
15406,Hand of Fate 2,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'RPG', 'role-playing', 'Roguelike', 'Dungeon Crawler', 'Card Game', 'Board Game']","['Action', 'RPG', 'Indie']",3.73,81,2017
46592,Hand of the Gods,"['Singleplayer', 'Free to Play', 'Online multiplayer', 'Tactical', 'Early Access', 'In-App Purchases', 'Turn-Based Strategy', 'Turn-Based Tactics', 'Card Game']",['Strategy'],2.74,,2017
687,Happy Dungeons,"['Multiplayer', 'Anime', '3D', 'character', 'friends', 'party', 'speed', 'dungeon']",[],2.95,,2016
657,Happy Wars,"['Multiplayer', 'Funny', 'online', 'Epic', 'MOBA', 'destroy', 'unique', 'castle']",['Action'],2.6,,2012
4774,Hard Corps: Uprising,"['Retro', 'battle', 'build']","['Action', 'Shooter', 'Arcade', 'Platformer']",3.62,,2011
41012,Hard Reset,"['RPG', 'Cyberpunk', 'Story', 'city', 'Science', 'hero', 'night', 'gun', 'school', 'Neon', 'doom']","['Action', 'Shooter']",3.15,,2011
16161,Hard Reset Extended Edition,"['Singleplayer', 'Steam Achievements', 'First-Person', 'Sci-fi', 'Partial Controller Support', 'FPS', 'Difficult', 'Steam Leaderboards', 'stats', 'Cyberpunk', 'Dystopian', 'Robots', '3D Vision']","['Action', 'Indie']",3.19,73,2012
1794,Hard Reset Redux,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'steam-trading-cards', 'Horror', 'FPS', 'Nudity', 'Cyberpunk', 'Robots']","['Action', 'Adventure']",3.2,73,2016
13520,Hard Truck: Apocalypse,"['Singleplayer', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Open World', 'Post-apocalyptic', 'Driving', 'Cult Classic']","['Simulation', 'Racing']",3.92,45,2006
13521,Hard Truck: Apocalypse - Arcade,"['Singleplayer', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Post-apocalyptic', 'Cult Classic']","['Simulation', 'Racing']",1.78,,2007
13523,Hard Truck: Apocalypse - Rise of Clans,"['Singleplayer', 'Multiplayer', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Open World', 'Classic', 'Post-apocalyptic', 'Cult Classic']","['Action', 'Racing', 'Arcade']",3.56,,2007
12893,Hard West,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'RPG', 'Open World', 'Horror', 'Gore', 'Tactical', 'role-playing', 'Turn-Based', 'controller support', 'Isometric', 'Turn-Based Strategy', 'achievements', 'Kickstarter', 'Turn-Based Combat', 'Turn-Based Tactics', 'Western']","['Adventure', 'RPG', 'Strategy', 'Indie']",3.39,73,2015
754881,Hard West 2,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'RPG', 'Story Rich', 'Horror', 'Tactical', 'role-playing', 'Turn-Based', 'Dark Fantasy', 'combat', 'Isometric', 'Turn-Based Strategy', 'Top-Down', 'Turn-Based Combat', 'Turn-Based Tactics', 'Demons', 'Supernatural', 'Western', 'Tactical RPG', 'Grid-Based Movement']","['Action', 'RPG', 'Strategy']",3.62,,2022
427653,Hardspace: Shipbreaker,"['Singleplayer', 'Full controller support', 'Sci-fi', 'Sandbox', 'Early Access', 'Physics']",['Simulation'],3.88,82,2022
2923,Hardware: Rivals,"['exclusive', 'true exclusive']",[],2.1,,2016
18360,Hare In The Hat,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Point & Click', 'Family Friendly', 'Relaxing', 'Hand-drawn', 'Cartoony', 'Cartoon', 'Mouse only']","['Adventure', 'Indie', 'Puzzle']",2.44,,2014
31476,Harry Potter and the Chamber of Secrets,['Singleplayer'],"['Action', 'Adventure', 'Arcade']",4.1,74,2002
24948,Harry Potter and the Goblet of Fire,"['Singleplayer', 'Multiplayer', 'cooperative']",['Arcade'],2.84,67,2005
25986,Harry Potter and the Half-Blood Prince,"['Blood', 'battle', 'Romance', 'work', 'love', 'student', 'rage', 'wizard']","['Action', 'Adventure']",3.46,64,2009
24877,Harry Potter and the Order of the Phoenix,['Singleplayer'],"['Action', 'Adventure', 'Arcade']",3.5,65,2007
35573,Harry Potter and the Prisoner of Azkaban,['Singleplayer'],"['Action', 'Arcade', 'Platformer']",4.06,68,2004
57918,Harry Potter and the Sorcerer's Stone,['Singleplayer'],"['Action', 'Arcade', 'Platformer']",3.98,60,2001
19058,Harvester,"['Singleplayer', 'steam-trading-cards', 'Story Rich', 'Horror', 'Gore', 'Classic', 'Violent', 'Retro', 'Point & Click', 'Nudity', ""1990's"", 'Dark Humor', 'Cult Classic', 'Satire', 'FMV']",['Adventure'],3.71,53,1996
17002,Hate Plus,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Great Soundtrack', 'Story Rich', '2D', 'Sci-fi', 'Female Protagonist', 'Anime', 'Mystery', 'Multiple Endings', 'Visual Novel', 'Romance', 'Dating Sim', 'Interactive Fiction', 'LGBTQ+', 'Politics']",['Indie'],3.85,,2013
3253,Hatoful Boyfriend,"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Funny', 'Female Protagonist', 'Comedy', 'Anime', 'Zombies', 'Mystery', 'Memes', 'Multiple Endings', 'Visual Novel', 'Illuminati', 'Romance', 'Dating Sim', 'Parody', 'Otome']","['Adventure', 'Simulation']",3.28,68,2014
16867,Hatred,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Open World', 'Partial Controller Support', 'Horror', 'Gore', 'Difficult', 'Steam Leaderboards', 'Survival', 'Violent', 'Third-Person Shooter', 'Dark', 'Dark Fantasy', 'Mature', 'Isometric', 'Dark Humor', 'Top-Down Shooter', 'Twin Stick Shooter', 'first person mod', 'Villain Protagonist', 'steam', 'controversial', 'category']","['Action', 'Shooter', 'Indie']",3.03,43,2015
552,Hatsune Miku: Project DIVA Future Tone,"['Multiplayer', 'online', 'future', 'collection', 'office', 'japan', 'sound']",['Action'],3.58,84,2017
19582,Haunted,"['Singleplayer', 'steam-trading-cards', 'Female Protagonist', 'Point & Click']","['Adventure', 'Casual']",0.0,76,2014
705258,Have a Nice Death,"['Singleplayer', 'Full controller support', '2D', 'Funny', 'Comedy', 'Controller', 'Early Access', 'Hack and Slash', 'combat', 'Roguelike', 'Metroidvania', 'Dark Humor', 'Cartoony', 'Cartoon', 'Gothic', '2D Platformer', '2D-платформер', 'Action Roguelike']","['Action', 'Indie', 'Platformer']",3.62,,2023
295015,Haven,"['Singleplayer', 'Atmospheric', 'Co-op', 'role-playing', 'Soundtrack']","['Adventure', 'RPG']",3.51,75,2020
15708,Haven (2016),"['Singleplayer', 'Steam Achievements', 'Full controller support', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Story Rich', 'Local Co-Op', 'RPGMaker', 'RPG Maker']","['Adventure', 'RPG', 'Indie']",2.0,,2016
638647,Haven Park,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'RPG', 'Open World', 'Third Person', 'Funny', 'Exploration', 'Family Friendly', 'Cute', 'Short', 'Colorful', '3D', 'Building', 'Walking Simulator', 'Management', 'Relaxing', 'Base Building', 'nature']","['Adventure', 'RPG', 'Indie']",3.19,,2021
709,Hawken,"['Singleplayer', 'Multiplayer', 'Full controller support', 'steam-trading-cards', 'Co-op', 'First-Person', 'Sci-fi', 'FPS', 'Online Co-Op', 'Free to Play', 'Online multiplayer', 'Tactical', 'Early Access', 'In-App Purchases', 'Futuristic', 'Fast-Paced', 'VR', 'Competitive', 'Cyberpunk', 'Robots', 'Destruction', 'Arena Shooter', 'Mechs']","['Action', 'Shooter']",2.83,73,2014
12592,Haydee,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Horror', 'Difficult', 'Female Protagonist', 'Survival', 'Third-Person Shooter', 'Steam Workshop', 'Includes level editor', 'Nudity', 'Mature', 'Memes', 'Sexual Content', 'Metroidvania', 'Robots', 'Puzzle-Platformer', 'NSFW']","['Action', 'Indie']",3.17,,2016
18834,Hazard Ops,"['Singleplayer', 'Multiplayer', 'steam-trading-cards', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'Third Person', 'Horror', 'FPS', 'Online Co-Op', 'Survival', 'Free to Play', 'Third-Person Shooter', 'PvP', 'Zombies', 'Robots', 'PvE', 'Dinosaurs']",['Action'],2.43,,2014
29383,HeXen II,"['Singleplayer', 'Multiplayer', 'RPG', 'Co-op', 'First-Person', 'FPS', 'Fantasy', 'Classic', 'Retro', 'Dark Fantasy', ""1990's"", 'Gothic']","['Action', 'Shooter']",3.57,,1997
21285,HeXen: Beyond Heretic,"['Singleplayer', 'Multiplayer', 'RPG', 'cooperative', 'FPS', 'Fantasy', 'Classic', 'Retro', 'Dark Fantasy', 'Magic', ""1990's"", 'Class-Based', 'vr mod', 'evil', 'deathmatch', 'spells', 'weather', 'spell-casting', 'doom-inspired', 'dimension-hole', 'evil-forces']","['Action', 'Shooter']",3.8,,1995
21312,HeXen: Deathkings of the Dark Citadel,"['Singleplayer', 'Steam Cloud', 'FPS', 'Fantasy', 'Classic', 'dlc', 'add-on', 'expansion-pack']","['Action', 'Shooter']",3.49,,1996
19268,Head Shot,"['Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'First-Person', 'Horror', 'FPS', 'Early Access', 'stats']","['Action', 'Adventure', 'Casual', 'Indie']",1.35,,2016
2136,Headlander,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Sci-fi', 'Comedy', 'Retro', 'controller support', 'Captions available', 'Side Scroller', 'Metroidvania', 'overlay']","['Action', 'Adventure', 'Arcade']",3.42,74,2016
61961,Headsnatchers,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'steam-trading-cards', 'Co-op', 'cooperative', 'Online multiplayer', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'Early Access', 'party']","['Action', 'Sports', 'Casual', 'Indie']",1.82,,2018
181,Hearthstone,"['Singleplayer', 'Multiplayer', 'Online PvP', 'battle', 'friends', 'hero', 'fun', 'collection', 'tablet', 'duel', 'collectible-card-game']","['Strategy', 'Card']",3.91,90,2014
19241,Hearts of Iron 2 Complete,"['Singleplayer', 'Multiplayer', 'Historical', 'World War II', 'Grand Strategy']",['Strategy'],3.43,83,2009
15030,Hearts of Iron III,"['Singleplayer', 'Multiplayer', 'steam-trading-cards', 'Co-op', 'Difficult', 'Sandbox', 'War', 'Historical', 'RTS', 'Military', 'World War II', 'Real-Time with Pause', 'Grand Strategy', 'Wargame']",['Strategy'],3.49,77,2009
10715,Hearts of Iron IV,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'Open World', 'cooperative', 'Sandbox', 'Tactical', 'Steam Workshop', 'Cross-Platform Multiplayer', 'War', 'Historical', 'RTS', 'Military', 'World War II', 'Real-Time with Pause', 'Alternate History', 'Grand Strategy', 'Diplomacy']","['Strategy', 'Simulation']",4.07,83,2016
9771,Heat Signature,"['Singleplayer', 'Full controller support', '2D', 'Sci-fi', 'Stealth', 'Space', 'Procedural Generation']","['Action', 'Adventure', 'Simulation', 'Indie']",3.89,79,2017
311644,Heave Ho,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Split Screen', 'Local Co-Op', 'Local Multiplayer', 'coop']","['Adventure', 'Indie', 'Platformer']",4.2,,2019
15303,Heaven Forest - VR MMO,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'Partial Controller Support', 'Online Co-Op', 'Online multiplayer', 'Action-Adventure', 'VR', 'Walking Simulator']","['Adventure', 'Massively Multiplayer']",1.8,,2016
11918,Heaven Forest NIGHTS,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'Partial Controller Support', 'Online multiplayer', 'VR', 'mmo']","['Action', 'Adventure']",1.17,,2017
15337,Heaven Island - VR MMO,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'steam-trading-cards', 'Open World', 'Exploration', 'VR', 'Walking Simulator', 'mmo', 'Relaxing']","['Adventure', 'Massively Multiplayer', 'Indie']",1.56,,2015
15335,Heaven Island Life,"['Singleplayer', 'steam-trading-cards', 'VR']","['Simulation', 'Indie']",1.47,,2016
51877,Heaven's Vault,"['Singleplayer', 'Full controller support', 'Point & Click']","['Adventure', 'Indie']",3.94,75,2019
364870,Heavenly Bodies,"['Singleplayer', 'Full controller support', 'Co-op', 'Local Co-Op', 'Local Multiplayer', 'exclusive']","['Action', 'Adventure', 'Simulation']",3.77,80,2021
19493,Heavy Bullets,"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'First-Person', 'Partial Controller Support', 'Horror', 'FPS', 'Difficult', 'Steam Leaderboards', 'Retro', 'Roguelike', 'Roguelite', 'Dungeon Crawler', 'Procedural Generation', 'Perma Death', 'Psychedelic']","['Shooter', 'Indie']",3.52,72,2014
9623,Heavy Metal Machines,"['Multiplayer', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'cooperative', 'Online Co-Op', 'Free to Play', 'Online multiplayer', 'Controller', 'Early Access', 'In-App Purchases', 'Captions available', 'Team-Based', 'Fast-Paced', 'Competitive', 'MOBA']","['Action', 'Strategy', 'Sports', 'Racing', 'Indie']",2.14,,2017
2743,Heavy Rain,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Story Rich', 'Third Person', 'Comedy', 'Violent', 'Nudity', 'Mystery', 'Choices Matter', 'Cinematic', 'Memes', 'Sexual Content', 'Multiple Endings', 'Detective', 'Drama', 'Narration', 'Emotional', 'Interactive Fiction', 'Investigation', 'Dynamic Narration']","['Action', 'Adventure']",4.12,80,2010
28274,Heavy Weapon,['Multiplayer'],"['Action', 'Adventure', 'Arcade', 'Casual']",2.86,,2008
20239,Heckabomb,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', ""Shoot 'Em Up"", 'Twin Stick Shooter']","['Action', 'Indie']",1.5,,2015
18850,Hector: Badge of Carnage - Full Series,"['Singleplayer', 'Funny', 'Comedy', 'Point & Click', 'Detective']","['Adventure', 'Casual']",2.51,75,2011
18848,Hector: Episode 1,['Point & Click'],"['Adventure', 'Casual']",2.27,,0
18849,Hector: Episode 2,['Singleplayer'],"['Adventure', 'Casual']",2.31,,2010
311780,Hedon,"['Singleplayer', 'Atmospheric', 'First-Person', 'FPS', 'Fantasy', 'Gore', 'Classic', 'Female Protagonist', 'Violent', 'Pixel Graphics', 'Retro', 'Nudity', 'Dark Fantasy', 'Medieval', 'Fast-Paced', 'Music', 'Demons']","['Action', 'Adventure', 'Indie']",3.57,,2019
19649,Hektor,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'First-Person', 'Horror', 'Survival Horror']","['Action', 'Adventure', 'Indie']",2.12,55,2015
22475,Heli Heroes,"['Singleplayer', 'Split Screen', ""Shoot 'Em Up""]","['Action', 'Casual']",1.64,,2013
17605,Helicopter Simulator 2014: Search and Rescue,"['Singleplayer', 'Steam Achievements', 'Partial Controller Support', 'Flight']",['Simulation'],2.33,,2014
11524,Hell Girls,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Horror', 'Female Protagonist', 'Anime', 'Nudity', 'Mature', 'Memes', 'Sexual Content', 'NSFW', 'Match 3']","['Action', 'Adventure', 'RPG', 'Strategy', 'Simulation', 'Indie']",3.04,,2017
270653,Hell Let Loose,"['Steam Achievements', 'steam-trading-cards', 'FPS', 'Online Co-Op', 'Gore', 'Steam Leaderboards', 'Violent', 'Online multiplayer', 'World War II', 'first-person-shooter']","['Action', 'Strategy', 'Simulation', 'Indie']",3.54,77,2019
373521,Hell Pie,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Gore', 'Violent', 'Nudity', 'Sexual Content']","['Action', 'Adventure']",3.5,68,2022
12536,Hellblade: Senua's Sacrifice,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Story Rich', 'Third Person', 'Horror', 'Fantasy', 'Female Protagonist', 'Violent', 'Action-Adventure', 'Dark', 'Hack and Slash', 'Dark Fantasy', 'Realistic', 'Walking Simulator', 'Blood', 'Psychological', 'Mythology']","['Action', 'Adventure', 'Indie']",4.23,83,2017
60179,Hellblade: Senua's Sacrifice VR Edition,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Violent', 'VR']","['Action', 'Adventure', 'Indie']",3.57,87,2018
49909,Hellbound,"['Singleplayer', 'Gore', 'Steam Leaderboards', 'Violent']","['Action', 'Indie']",2.42,,2020
58948,Hellbound: Survival Mode,"['Singleplayer', 'Multiplayer', 'Full controller support', 'First-Person', 'Third Person', 'FPS', 'Gore', 'Steam Leaderboards', 'Survival', 'Violent', 'Free to Play', 'Third-Person Shooter', 'Early Access', 'Dark', 'Retro', 'Blood', ""1990's"", 'Demons', 'Arena Shooter']","['Action', 'Indie']",2.74,,2018
961204,Helldivers II,[],['Action'],4.26,,2024
19401,Helldorado,"['Singleplayer', 'Western']",['Strategy'],3.11,65,2009
36018,Hellgate: London,"['Singleplayer', 'RPG', 'cooperative', 'Gore', 'Violent', 'Action RPG', 'Third-Person Shooter', 'Zombies', 'Loot', 'Demons']","['Action', 'Shooter', 'RPG']",3.47,,2007
16062,Hello Charlotte,"['Singleplayer', 'RPG', 'Horror', 'Gore', 'Violent', 'Anime', 'RPGMaker', 'RPG Maker']","['Adventure', 'RPG', 'Indie']",4.11,,2016
15234,Hello Neighbor,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Atmospheric', 'Co-op', 'cooperative', 'First-Person', 'Horror', 'FPS', 'Funny', 'Difficult', 'Survival', 'Comedy', 'Free to Play', 'Stealth', 'Survival Horror', '1980s']","['Action', 'Adventure', 'Strategy', 'Indie', 'Puzzle']",2.85,40,2017
